V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
1,1,1,0,1,3,6,14,41,138,158,309
6541,7558,17925,11875,12005,18180,16356,14387,11782,12632,6952,12452
5918,6747,18885,11542,9811,10738,11580,6945,4717,3768,2353,4490
1046,568,1222,1350,1786,3576,4949,2884,2854,3344,2543,5746
2838,1331,2733,1546,1307,1214,1427,916,671,501,294,606
498,177,267,210,227,328,424,345,258,212,151,278
363,324,1124,506,314,212,232,137,94,69,61,104
1825,1477,2162,1311,1289,1222,1635,1229,966,711,589,1125
3810,1399,1977,1624,1748,2410,3215,2477,2120,1914,1089,2278
4661,5109,14597,9000,7449,8346,8928,5461,3801,2894,1796,3495
0,1,0,3,3,9,14,18,66,192,239,488
866,1007,2319,1067,898,744,908,552,423,303,253,474
596,672,1621,1042,1074,1651,1490,1229,1012,1139,601,1076
1157,1287,2983,1734,1839,2364,3034,1318,1484,1377,1025,2378
14,15,51,41,40,53,98,87,44,24,15,33
2,2,5,3,2,3,5,0,8,10,4,10
941,812,1114,722,633,649,878,613,508,385,313,604
7364,6219,8914,5304,5012,5050,6835,4716,3898,2800,2475,4569
389,144,337,272,359,657,1073,2239,6958,24895,27842,58049
126,42,131,100,125,206,371,788,2410,8531,9535,19800
12,5,15,30,62,204,413,681,640,371,113,168
4570,9887,45837,31126,23709,20198,22340,9717,5783,4752,2196,4442
46665,3171,1981,676,840,725,981,915,703,846,493,1088
308,178,288,226,578,1143,3057,25978,64928,26739,1373,3153
0,0,0,0,0,1,3,7,8,4,1,2
4009,1430,3252,4819,6854,16082,21973,18250,14231,11739,4890,9984
537,612,1639,849,925,1206,1609,700,737,695,497,1200
1498,1120,3084,2503,2456,3373,4155,2272,1610,1239,565,1170
362,171,438,622,1063,4163,8036,14325,13625,8566,1751,3720
620,149,242,169,190,387,601,610,880,1349,1298,2615
1457,1585,4643,2866,2429,2662,2918,1748,1141,892,550,1106
486,549,1379,776,737,985,1433,604,648,598,449,959
2630,2932,8520,4974,4485,4737,5262,3033,2092,1734,1004,1998
61,35,144,198,300,479,539,192,103,96,44,81
390,189,412,433,676,1270,1769,1082,1042,1216,880,2082
5428,2058,3034,2333,2649,3565,4836,3743,3064,2690,1558,3212
3,1,4,2,1,5,3,0,2,3,3,2
7505,8206,23546,14313,12027,13266,14366,8532,5895,4782,2839,5494
1273,1439,3984,2455,2053,2226,2528,1441,972,785,469,964
9027,9809,24362,13460,11948,12649,16412,11998,9574,8534,4699,9566
3,3,4,4,0,2,6,10,4,12,10,14
22,16,34,32,51,142,407,970,1787,2561,1076,2274
576,706,1975,1148,1058,1176,1244,743,511,401,256,477
2,1,0,1,2,7,14,13,18,18,1,5
4343,4598,11702,6669,5720,6048,7913,5783,4555,4141,2337,4679
2339,933,1227,988,1078,1666,1962,1573,1243,1130,642,1293
1,2,5,1,4,6,6,3,2,1,0,3
11915,14051,31391,15230,11922,10469,12316,7892,5849,3986,3631,6562
2484,1780,4959,4282,4267,5704,6796,3613,2578,1913,944,1939
873,1064,2277,1081,870,775,878,579,413,279,274,488
2272,1919,2844,1636,1690,1611,2149,1484,1142,935,787,1444
1028,1088,3078,1818,1590,1828,1826,1107,782,657,380,749
3273,2274,6491,5376,5471,7656,8863,4864,3335,2628,1233,2554
142,129,334,419,575,1607,4768,11943,20766,30340,13289,26884
5536,5838,14740,8189,7535,7606,10292,7304,5834,5176,2857,5787
14,2,3,3,4,11,24,17,13,47,31,75
2292,950,1970,1512,1806,3450,5686,6977,7840,9604,4639,9661
10226,8621,12453,7322,7035,6856,9395,6647,5201,3939,3335,6346
5336,5835,23171,24224,25598,32191,55560,41476,27820,21217,8580,17987
5485,2499,5257,2974,2450,2353,2613,1700,1202,936,631,1270
4779,5583,13692,8444,8874,13680,12205,10713,8690,9162,5198,9203
2,8,32,32,8,14,13,0,7,6,3,7
10,7,14,10,11,15,18,14,15,6,5,11
7444,5318,14768,12595,12662,17194,20615,11137,7771,5788,2820,5842
2417,2979,6602,3155,2519,2140,2525,1681,1277,817,699,1285
911,218,336,249,325,565,879,930,1270,2037,1846,3901
1878,2229,4980,2429,1908,1653,1968,1347,919,625,597,1021
5413,5832,23653,24651,25977,32933,56950,42127,28349,21715,8764,18441
2059,2361,5660,2570,2006,1766,2169,1388,1013,682,630,1114
3487,3958,9783,5534,5785,7313,9956,4256,4663,4388,3387,7312
4,1,3,2,3,7,14,26,77,242,308,628
2115,2400,5797,3198,2789,3027,4022,2787,2290,1938,1138,2265
534,213,437,350,387,778,1268,1572,1755,2223,1076,2165
116,147,394,225,239,359,325,292,232,206,144,262
8,0,5,7,3,11,18,15,16,12,11,17
0,0,0,0,0,0,0,3,1,3,3,2
10782,728,490,156,197,182,216,238,154,205,103,248
0,1,1,1,0,1,3,3,1,2,1,1
1,2,0,1,4,4,24,62,114,140,61,131
29,14,26,29,50,103,123,83,71,89,67,159
0,0,0,0,0,0,1,0,2,2,0,3
0,4,16,11,11,9,4,2,2,1,1,2
39,25,73,73,63,84,104,56,32,30,12,35
1867,2185,4957,2377,1844,1646,1841,1232,916,617,614,1025
5783,6118,15617,8723,7663,8193,10710,7613,6363,5496,3078,6108
888,599,1687,1434,1542,2061,2387,1280,899,687,312,693
4265,3672,5273,3056,3008,2882,4151,2852,2254,1629,1456,2778
1536,1568,6432,6900,7213,9029,15670,11764,7909,6022,2396,5191
6683,7946,17383,8442,6567,5629,6800,4321,3263,2254,1977,3508
1,0,0,0,0,1,1,2,2,0,0,1
159,40,58,40,66,116,151,146,265,383,369,700
3,2,3,2,4,3,7,3,9,14,15,35
12,9,24,21,41,136,333,901,1451,2012,860,1897
0,0,0,0,0,1,1,1,0,4,1,1
4,1,5,5,4,10,52,338,845,357,11,40
4,4,26,16,14,14,12,1,2,3,1,1
6,3,10,6,2,6,4,5,8,4,0,6
293,141,353,407,538,998,1483,845,816,953,773,1603
8,16,26,30,44,121,354,800,1455,2033,867,1815
78,50,98,162,204,917,1781,3163,2967,1824,377,826
71971,83038,201712,130939,134426,202788,182337,159688,129990,138071,76902,138842
107,40,69,121,193,357,505,460,329,290,103,246
92,31,84,73,81,169,293,523,1647,5786,6656,13420
6430,1679,2132,1104,1058,1173,1524,937,822,762,483,1018
3843,4112,16718,17590,18508,23804,40685,30101,20137,15525,6244,13314
58,42,62,50,131,217,353,2172,15050,37107,4562,8787
1,1,2,0,2,6,19,158,433,182,5,28
455,375,992,2329,4288,16913,38279,17498,6115,2543,810,2287
1,2,3,3,3,9,9,3,4,8,3,5
0,0,3,2,3,0,3,0,0,1,0,1
0,0,2,5,3,4,9,2,3,3,2,0
27,6,33,15,29,35,79,91,96,141,74,136
6296,1620,2323,1766,2093,3873,5960,6256,8455,14213,12306,26473
5,2,0,1,3,5,2,2,6,10,11,17
48,61,153,68,75,62,84,67,59,49,35,56
8706,10204,22649,10818,8502,7647,8995,5836,4285,2891,2552,4724
92,54,102,82,210,387,1016,8149,20442,8551,410,1022
19,9,10,11,13,34,41,108,298,1081,1217,2521
64,36,69,50,76,121,191,405,1362,4627,5264,10925
0,0,0,0,0,0,0,2,4,5,3,3
6,0,12,6,12,20,38,51,193,650,720,1486
168,131,460,683,899,1629,1714,605,377,288,114,273
1851,1960,4673,2710,2345,2444,3077,2389,1929,1671,948,1861
1,0,1,1,1,4,2,4,2,1,0,4
41,344,1254,373,175,71,53,25,18,32,7,26
4075,4680,12946,7792,6588,7385,7807,4742,3330,2585,1562,3066
332,370,907,494,579,733,947,381,437,465,332,725
2175,2489,6096,3617,3654,4793,6533,2730,2929,2857,2117,4771
2809,3236,7720,4535,4648,6077,8106,3412,3741,3567,2673,6032
30225,13637,28431,16141,12954,12903,14158,9089,6455,5411,2948,6274
277,336,772,444,483,578,827,323,354,344,270,584
0,2,8,3,2,2,5,1,1,1,3,1
10835,3831,5703,4427,5009,7011,9063,7111,5903,5254,3076,6172
4089,1864,3883,2165,1793,1724,1874,1251,916,744,422,845
9181,628,429,169,160,139,192,192,129,178,86,204
580,216,268,210,274,373,463,373,310,261,159,348
53,19,39,50,54,91,160,352,1075,3692,4179,8430
0,0,0,0,0,0,0,0,0,1,1,0
0,1,0,0,0,0,0,0,0,0,0,0
14,1,7,4,10,12,20,52,172,642,746,1395
14,2,16,8,13,27,51,23,30,32,28,51
32,24,95,132,151,296,292,119,59,45,26,44
731,253,579,878,1323,3073,4240,3415,2707,2182,922,1858
176,92,204,149,385,626,1123,6678,45686,112060,13527,26787
1,0,0,0,0,1,1,15,51,151,19,25
2678,938,2440,2050,2695,4954,8103,16275,51244,180952,204304,419032
1,0,2,0,2,1,4,2,0,0,0,1
4668,2176,4544,2563,2092,2096,2309,1450,1027,851,472,1014
1143,1281,3010,1705,1480,1573,2091,1552,1221,1117,611,1260
3501,2942,6028,3328,3368,4798,5985,5330,5877,7132,4296,8932
666,718,2136,963,636,451,483,280,206,121,116,201
7,10,26,13,13,21,24,19,16,16,5,13
4,9,38,18,20,12,32,12,18,8,5,20
11,33,188,101,86,66,81,33,22,17,5,12
8452,3837,8146,4546,3642,3617,4120,2607,1867,1530,861,1807
575,420,1501,2092,2803,4796,5296,1964,1077,852,366,834
2446,605,886,643,832,1526,2315,2523,3409,5669,4907,10231
39,42,117,253,422,1717,3854,1785,626,260,74,227
23,25,51,38,69,156,564,1344,2297,3332,1449,2955
2622,1897,5326,4338,4450,6156,7178,3930,2787,2082,977,2097
879,856,2688,1282,818,600,587,332,257,191,134,277
1219,1387,3912,2383,2032,2232,2483,1428,975,799,496,917
43953,48502,138978,83503,71055,79177,84444,50755,34949,27628,16784,32721
70,142,634,432,337,274,309,134,85,59,31,62
148,179,476,286,260,273,291,189,134,84,67,114
23700,10646,22698,12737,10493,10220,11408,7155,5025,4241,2471,5000
1080,1098,3076,1883,1574,1680,1873,1062,790,609,338,729
4096,4744,11246,6505,6877,8871,12016,5202,5502,5104,4046,8849
1922,910,2088,2304,3219,6218,8995,5224,5134,5822,4539,10260
7434,6272,9037,5358,5142,5160,6846,4855,3883,2839,2467,4624
53,23,39,45,68,111,161,378,1095,3930,4311,9229
971,1146,2791,1632,1752,2166,2992,1301,1322,1367,943,2116
1870,1846,5705,2625,1689,1304,1239,731,516,367,318,572
12,10,14,13,15,12,16,14,20,20,6,36
564,280,708,1122,1690,6608,12729,22827,21441,13370,2777,5792
634,170,201,107,98,113,150,113,86,71,43,96
60441,67070,189531,115219,97701,108370,116582,68750,48012,37777,23029,44634
3801,1292,2961,4273,6367,14659,19875,16364,12987,10671,4524,8955
4102,1603,2209,1701,1845,2643,3484,2748,2254,1981,1170,2370
243,61,84,69,96,158,227,224,351,548,469,1015
0,1,1,0,1,2,0,0,1,0,0,0
498,1092,5115,3406,2698,2321,2520,1072,690,542,207,500
1408,1069,2730,2345,2393,3266,3764,2058,1467,1095,505,1100
7906,2882,4110,3086,3558,5173,6517,5077,4164,3702,2216,4478
2525,1144,2330,1328,1074,1019,1194,729,539,435,242,506
7852,2856,3991,3245,3560,5180,6736,5256,4278,3772,2227,4521
0,31,108,35,10,7,6,3,1,2,1,1
8,7,12,6,6,3,4,5,1,1,5,3
2325,2466,7681,3433,2302,1593,1604,977,686,455,370,780
1029,538,1249,1351,1861,3494,5055,2939,2859,3271,2533,5822
14690,15962,45527,27903,23167,25368,27757,16649,11501,9024,5693,10708
1,1,4,7,3,15,13,5,7,9,12,18
14,3,39,28,41,117,269,783,1364,1965,890,1718
71,65,120,74,68,113,133,118,150,140,98,178
16894,17476,53403,24764,15952,11364,11582,6686,4744,3246,2732,5377
3,3,5,3,1,1,0,3,0,1,1,0
2,1,0,0,0,1,1,3,3,2,4,4
17,12,32,30,55,141,470,1108,2014,2925,1217,2601
66,17,64,48,63,126,154,327,1018,3826,4093,8808
58,18,64,29,54,107,163,305,1003,3747,4183,8439
52,14,52,47,47,108,179,343,1101,3851,4419,9181
25,13,28,13,28,50,74,152,516,1707,1982,3955
60,22,72,49,61,119,174,391,1246,4152,4704,9667
3,0,5,3,2,10,8,24,66,275,236,539
183,70,179,133,169,318,548,1013,3256,11222,12589,26128
101,33,85,79,111,171,329,694,2033,7107,7973,16297
37,13,49,36,45,89,126,241,819,2907,3242,6666
1524,1664,5062,2331,1524,1029,1067,581,479,299,275,434
10538,4800,10001,5607,4712,4453,5007,3127,2436,1862,1065,2265
120,114,276,384,666,2191,11181,44968,14616,1774,281,514
2139,2319,5584,3217,2722,3043,3834,2892,2312,1963,1038,2207
916,1061,2576,1450,1272,1310,1689,1255,1059,832,444,919
14254,6470,13443,7666,6273,6135,6820,4266,3123,2514,1425,2993
4410,4628,14083,6536,4095,2978,3081,1685,1332,832,753,1345
547,191,443,603,987,2122,2923,2431,1835,1555,673,1304
13592,5187,7176,5700,6138,8785,11483,9030,7472,6398,3688,7726
1763,782,1600,922,732,736,821,542,407,306,181,369
3044,2190,6023,5050,5210,7101,8382,4478,3153,2478,1132,2382
2,2,3,1,5,10,19,39,116,388,460,979
293,225,358,192,196,190,281,173,142,105,85,180
85,50,95,52,50,52,57,46,34,33,28,47
2,3,5,3,4,4,3,1,3,0,0,1
4,5,4,4,1,1,6,1,2,2,4,1
1,6,9,7,8,3,4,3,1,1,0,3
12,7,16,13,3,5,1,6,4,3,3,0
11,4,24,9,9,9,15,12,9,4,1,6
17,7,25,11,13,25,53,92,299,1019,1141,2352
25,14,23,21,29,43,76,141,462,1686,1864,3999
3,0,0,2,0,6,3,10,25,87,96,249
2,1,9,7,11,24,75,183,356,492,237,387
4533,1178,1689,1279,1568,2889,4324,4704,6390,10375,9212,19373
1571,1765,4310,2867,2889,4418,4059,3513,2854,3114,1677,2939
4414,4751,11653,6468,5819,6119,8062,5609,4718,4213,2252,4595
1187,1386,3409,1945,2103,2693,3411,1523,1641,1570,1194,2613
47,29,44,68,91,202,268,220,130,142,60,138
991,359,737,1102,1705,3679,5104,4275,3312,2649,1166,2287
1315,964,3469,4818,6538,11015,11878,4377,2470,1923,835,1925
331,230,683,585,600,798,990,536,384,295,139,290
981,1156,2826,1815,1860,2740,2519,2211,1855,1973,1074,1932
2058,1540,4250,3423,3584,4923,5785,3122,2214,1673,791,1635
3,1,12,7,10,9,10,3,5,2,3,4
599,281,702,736,1042,1970,2963,1665,1719,2023,1476,3509
2557,918,1308,1025,1112,1637,2092,1645,1368,1230,738,1384
1984,2191,6358,3880,3214,3626,3918,2253,1578,1175,814,1561
4152,2891,8249,6995,7112,9516,11477,6075,4185,3267,1667,3299
4723,1776,2507,1964,2109,3152,4081,3103,2550,2322,1331,2652
1,17,70,21,8,3,2,0,1,1,2,1
4902,1847,2629,2009,2253,3177,4207,3156,2639,2380,1365,2855
1,2,0,1,5,18,35,56,41,35,9,16
6663,2371,3619,2673,3091,4295,5535,4411,3461,3172,1847,3820
629,712,1848,1006,864,978,1218,875,682,617,347,649
2104,2358,6569,3929,3411,3769,4012,2374,1701,1285,819,1589
5,4,5,5,10,11,33,62,180,564,618,1314
145,62,172,193,270,505,778,437,429,466,349,844
0,0,0,1,1,0,0,1,0,1,1,2
29,9,13,11,6,23,36,35,43,74,67,181
1354,494,723,547,581,837,1125,859,744,623,328,765
150,57,125,103,160,262,413,944,2897,9934,11381,23023
253,191,495,798,1277,4235,22561,88915,28918,3543,479,1127
1324,933,3549,4890,6499,11185,11996,4410,2547,1906,910,1958
54,58,143,139,239,627,1806,4722,8077,11677,5162,10546
144,60,185,274,412,1547,3157,5641,5103,3219,653,1451
0,0,2,2,1,3,4,5,32,90,93,200
7384,8616,19590,9449,7219,6513,7674,4961,3642,2503,2055,4104
914,438,1048,1208,1636,3211,4663,2766,2561,3020,2315,5168
13127,4854,6952,5220,5951,8470,11037,8718,7262,6367,3726,7411
9463,3528,5035,3931,4384,6233,7843,6270,5086,4542,2704,5347
932,818,1240,676,641,681,908,636,492,369,316,550
7145,1844,2355,1251,1241,1323,1606,1196,944,873,539,1194
3236,834,1058,558,505,609,790,551,427,394,258,567
1956,809,1552,1293,1482,2959,4739,5646,6486,8120,4063,8153
1,0,4,1,3,6,13,39,72,102,52,95
1862,1961,8020,8384,8885,10984,19401,14294,9731,7414,2984,6261
9502,7869,11498,6838,6553,6585,8733,6186,4959,3663,3134,5915
265,113,142,110,107,190,213,188,153,130,79,139
203,177,516,508,846,2197,6449,16187,28735,40664,17960,36289
0,0,0,0,0,0,0,0,2,1,1,1
1,0,3,0,1,0,0,0,0,1,1,1
0,0,0,0,2,4,7,1,2,2,2,7
247,117,342,508,739,2952,5718,9998,9459,5771,1217,2560
3244,2356,6309,5334,5366,7527,8860,4759,3398,2573,1162,2492
2793,3092,7621,4316,3831,4006,5221,3766,3155,2709,1414,2944
5975,2675,5135,4166,4738,9242,14976,18123,20582,25833,12656,25468
10048,3727,5318,4064,4545,6750,8365,6726,5455,4865,2805,5680
2141,2408,6605,4006,3514,3851,4204,2479,1750,1351,810,1657
7,18,60,35,34,37,28,19,11,10,3,6
6824,3139,6650,3742,3013,2954,3310,2091,1439,1300,699,1461
0,0,0,0,0,0,1,0,1,4,1,9
10,16,31,14,19,27,33,14,16,9,13,19
8,6,30,11,6,1,4,5,2,1,1,4
3,2,6,4,5,9,14,25,85,320,343,706
2406,2655,7868,4725,4082,4453,4745,2834,1948,1553,906,1816
7466,6048,12748,7040,6914,9670,12540,11252,12374,14553,9196,18662
3517,1276,1925,1447,1510,2322,2890,2340,1974,1686,1013,1910
956,410,725,587,736,1416,2424,2805,3163,3864,1927,4087
9,3,15,6,5,17,17,18,36,33,20,32
202,182,450,488,803,2067,5855,14729,26311,37516,16462,33177
75,24,54,70,74,160,240,465,1503,5338,5988,12262
349,266,744,1728,3170,12466,28114,13035,4543,1800,622,1724
23,8,21,17,17,22,52,105,371,1312,1425,2940
6,6,17,20,31,81,208,602,1001,1480,644,1326
5,0,6,3,6,11,15,29,96,313,358,704
605,701,1545,691,558,522,629,365,249,189,178,301
1100,816,2128,1803,1820,2497,3037,1668,1116,897,438,864
18,5,30,21,33,57,79,50,45,58,46,125
7698,3637,7500,4238,3491,3387,3823,2398,1719,1438,819,1644
4576,1711,2400,1780,2138,2856,3767,3048,2498,2249,1262,2563
1332,1302,3963,1892,1184,839,914,544,364,262,228,400
43,16,25,26,26,59,95,118,123,155,65,158
2204,1662,4487,3781,3707,5240,6155,3260,2389,1770,872,1718
0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,4,2,6
0,0,0,0,0,0,0,2,1,1,0,2
1,5,16,23,25,32,74,25,26,14,9,21
6,3,5,6,9,29,52,102,93,56,18,28
0,0,3,0,2,0,0,2,0,2,0,1
17,13,34,93,150,630,1326,592,205,93,22,81
0,0,3,0,0,7,19,43,76,91,28,92
52,361,47,13,13,12,11,4,4,7,5,9
43,273,47,10,10,8,9,10,0,1,3,8
249,213,599,1404,2491,9683,22111,9987,3584,1461,494,1335
105,47,104,63,106,206,313,669,2076,7451,8430,16839
1,0,2,0,0,0,6,3,7,30,20,57
0,0,3,4,1,0,1,3,0,1,0,0
0,0,1,0,2,4,2,2,2,3,2,1
0,1,0,1,1,5,4,1,0,1,0,0
11,5,11,6,12,29,31,65,211,801,826,1802
3070,3346,13709,14319,15095,18904,32910,24621,16466,12659,5039,10808
7,12,60,32,29,18,33,14,6,9,3,11
0,0,0,0,1,0,0,0,0,0,0,1
182,1729,6276,1846,856,398,292,135,122,87,41,127
3,4,10,18,12,27,31,28,20,17,4,6
0,0,2,3,0,5,20,37,67,119,51,121
0,0,2,1,1,0,4,2,2,1,1,3
37,18,61,88,121,441,934,1629,1490,938,192,404
0,0,0,0,1,4,8,34,229,549,62,130
2,1,1,0,2,1,2,2,1,1,1,1
258,314,749,418,349,372,492,380,295,241,157,289
12411,4700,6635,5019,5727,8259,10755,8363,6753,6080,3529,7042
16,6,5,4,6,10,15,20,26,41,34,77
45,16,47,30,43,65,131,243,670,2625,3041,6063
12802,4854,6976,5242,6008,8577,10883,8534,7025,6106,3569,7417
318,394,817,414,346,295,343,225,142,84,98,171
5822,2114,3040,2375,2646,3808,4897,3910,3126,2851,1608,3337
1312,621,1282,708,554,553,666,367,298,251,134,298
6467,5513,8088,4708,4556,4538,5994,4387,3291,2446,2144,4174
151,51,138,111,164,300,404,903,2850,9723,10987,22705
15016,12423,18229,10755,10290,10009,13771,9714,7649,5673,5010,9213
137,84,119,99,223,442,706,4385,30037,73149,8903,17515
221,182,475,1160,2131,8155,18566,8493,2920,1288,384,1141
512,545,1334,1445,2190,5892,17322,43022,75809,109411,47469,96121
5,11,18,4,5,4,11,6,5,2,2,0
1377,1483,4301,2588,2264,2437,2619,1584,1101,841,552,1016
15748,18877,41829,19885,15567,13640,16255,10681,7911,5412,4700,8730
2,1,0,3,5,2,2,4,6,9,4,6
6,4,7,4,2,6,6,6,4,6,3,4
0,0,1,0,0,1,2,5,9,43,58,121
2,0,0,0,1,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0
0,0,2,0,0,1,0,0,3,9,6,17
13,2,8,5,6,6,11,32,113,349,409,835
18,18,62,24,33,39,25,21,13,10,11,19
4418,44170,159408,46998,21635,9154,7552,3561,2789,2585,947,2669
31,37,64,30,20,22,39,15,9,15,8,16
12,12,32,71,118,558,1204,552,180,74,29,71
6086,2703,5846,3322,2672,2581,2950,1800,1309,1077,623,1283
254,567,2614,1808,1405,1115,1240,558,344,240,126,222
2292,2530,6105,3454,3044,3325,4219,3202,2415,2200,1253,2454
3830,3198,4780,2740,2505,2580,3546,2561,1933,1537,1249,2408
2682,1278,2658,1554,1285,1160,1347,790,579,458,274,577
170,131,409,876,1633,6499,15039,6864,2294,921,321,880
39,14,40,29,25,53,82,97,123,155,72,147
2887,3362,7960,4617,4886,6130,8299,3727,3953,3671,2748,6173
814,292,399,307,328,501,620,534,448,358,237,474
5314,6218,13897,6790,5326,4683,5381,3497,2512,1765,1592,2808
85,39,67,53,77,128,213,233,282,338,156,363
14,11,12,13,10,23,31,36,29,59,27,53
4115,4462,10968,6180,5594,5785,7451,5515,4347,3889,2114,4282
0,0,6,0,3,19,28,83,137,216,89,202
6609,2466,3452,2761,2974,4345,5625,4377,3697,3176,1826,3861
830,275,615,1036,1418,3172,4477,3663,2792,2387,1038,2058
0,0,0,0,0,2,1,3,3,2,0,2
0,0,0,0,0,4,12,7,15,5,4,2
0,1,1,2,1,5,11,14,22,14,2,6
4,5,18,37,65,258,542,281,87,40,9,44
1,0,3,1,2,9,29,44,43,36,5,9
157,46,55,43,44,92,133,147,183,311,265,570
18,8,14,21,26,36,63,117,419,1497,1652,3477
0,1,6,0,2,0,0,0,0,0,0,0
76,28,48,55,71,103,197,206,232,329,155,299
4,4,6,4,2,1,3,1,3,1,3,2
1,5,10,4,16,20,59,559,1441,567,25,76
1594,1059,3102,2697,2630,3604,4312,2315,1592,1227,640,1229
8,5,12,3,14,29,73,610,1486,629,28,65
57,31,53,31,51,102,180,216,192,262,129,258
347,178,321,266,272,540,935,1063,1233,1577,798,1528
43,45,90,49,49,87,104,74,86,106,69,137
1974,532,685,376,382,333,452,325,261,231,165,334
2506,2693,10718,11190,12174,14918,26068,19259,13150,9952,3949,8619
2865,3184,9061,5573,4681,5234,5578,3249,2333,1879,1106,2161
3743,4358,10688,6850,7141,10889,9774,8467,6795,7224,4161,7355
5287,4252,8997,5031,4939,6942,8935,8039,8636,10683,6528,13338
7738,8709,24500,14974,12595,13976,15274,9077,6190,4906,2951,5725
553,227,310,222,250,334,487,354,321,248,161,315
481,237,593,622,834,1773,2448,1460,1415,1640,1281,2788
34,42,76,37,36,31,35,19,14,8,13,20
1,0,3,0,6,7,12,20,52,215,231,442
4861,1303,1747,1273,1628,2875,4207,4911,6539,10892,9486,19901
5914,2101,3113,2404,2634,3874,4955,3836,3204,2808,1611,3242
57,14,52,41,48,95,171,336,915,3509,3874,7998
7415,7958,23050,13825,11765,13184,13877,8331,5833,4477,2865,5430
1,1,13,13,13,6,7,4,2,1,0,1
76,66,108,61,53,59,79,52,43,32,27,46
15133,16860,47420,28967,24242,26649,28897,17122,12001,9293,5686,11211
1192,1292,3717,2210,1869,2015,2291,1371,952,706,478,926
7,4,4,2,5,11,9,13,15,10,7,25
670,300,623,495,572,1125,1783,2182,2453,3027,1572,3102
214,101,208,166,158,360,558,745,756,986,482,968
95,42,101,112,162,345,480,270,243,310,240,528
2742,5860,27085,18439,13945,12079,13291,5657,3453,2812,1305,2710
5272,5993,16755,10050,8595,9658,10059,6018,4142,3351,2041,3934
109,34,45,26,39,84,92,128,142,229,223,500
1340,1402,4176,1896,1224,901,862,538,361,229,224,428
2501,3054,6820,3241,2513,2242,2668,1764,1264,836,775,1385
4514,1968,3907,3089,3596,7057,11147,13705,15504,19688,9571,19511
14,7,24,29,29,110,213,379,396,236,55,106
1,1,1,3,2,6,5,1,1,1,1,1
3,0,2,4,8,12,10,5,4,9,9,12
3235,1492,3091,1755,1412,1344,1527,1016,737,588,314,670
301,305,922,507,469,515,542,329,220,155,106,229
2947,1117,1588,1205,1396,1935,2531,1919,1643,1460,815,1722
2412,615,813,443,390,403,593,382,309,280,157,359
2307,2586,7478,4464,3701,4037,4468,2700,1899,1503,873,1731
1793,793,1625,991,823,795,889,607,353,314,161,372
298,147,338,375,515,1001,1433,824,795,929,701,1639
175,52,125,105,145,298,484,984,3024,10719,12115,24956
544,141,213,141,191,326,519,562,767,1243,1134,2377
18410,8389,17210,9902,8233,7962,8578,5561,4059,3288,1903,3907
429,335,685,390,385,523,670,610,705,765,495,1029
13789,11671,16890,9925,9606,9399,12932,9036,7026,5314,4506,8830
8785,7274,15592,8597,8490,11996,15227,13929,15150,17909,11427,23075
4518,3663,7715,4347,4213,5897,7627,6923,7549,8973,5584,11385
4499,4613,14061,6386,4140,3052,3070,1729,1359,795,640,1314
146,61,139,144,217,358,561,335,299,389,272,653
5920,2610,5341,3114,2645,2514,2862,1759,1347,1072,616,1222
0,2,2,1,0,0,3,1,0,1,0,0
13393,14398,41374,25050,21343,23502,25493,15106,10424,8052,5152,9792
107,128,278,185,174,137,195,151,120,105,54,126
8,9,26,25,44,113,304,838,1375,2077,899,1807
23084,23557,73365,33300,21830,15235,15844,9176,6514,4558,3761,7078
0,3,11,10,1,7,3,1,2,2,1,3
1,1,6,0,3,4,4,0,1,3,1,1
0,0,0,1,2,6,11,29,271,517,64,141
20,31,44,78,123,435,2324,9088,2984,332,38,136
973,344,884,755,927,1644,2807,5676,17809,62838,70556,144974
23,10,16,14,18,36,58,101,361,1285,1456,2849
12,6,18,11,11,35,38,86,291,944,976,2061
2,1,2,1,4,3,11,6,8,15,12,20
0,0,0,1,1,4,7,3,1,1,0,0
1,4,5,10,3,3,5,3,0,0,0,2
53,17,16,13,15,31,50,38,80,117,115,241
4,1,2,6,1,3,12,9,17,19,5,15
4764,5630,12670,5807,4662,4227,4860,3112,2371,1619,1378,2650
0,0,0,0,0,0,3,1,3,3,0,1
0,0,0,0,0,1,1,3,10,7,6,6
1,0,1,1,1,5,8,2,1,1,0,0
82,29,46,34,27,50,75,61,64,33,20,56
1500,632,1221,958,1132,2217,3618,4460,4939,6284,3080,6301
