"","X1","X2","X3","X4"
"8896",15,25,5,6
"8897",12,22,10,6
"8898",14,8,7,10
"8899",15,7,7,7
"8900",10,18,10,6
"8901",10,12,15,11
"8902",19,16,7,5
"8903",11,9,3,5
"8904",14,14,7,8
"8905",17,19,5,7
"8906",17,21,8,10
"8907",12,16,10,5
"8908",16,12,9,8
"8909",22,13,8,7
"8910",18,14,12,4
"8911",10,10,6,10
"8912",13,9,8,3
"8913",13,13,9,11
"8914",11,16,6,3
"8915",13,10,19,9
"8916",18,10,2,4
"8917",15,16,7,7
"8918",10,13,6,7
"8919",9,13,8,8
"8920",11,12,12,11
"8921",14,13,9,7
"8922",7,15,5,4
"8923",12,11,14,13
"8924",9,17,10,12
"8925",12,13,9,13
"8926",14,17,6,4
"8927",16,8,8,7
"8928",14,14,4,4
"8929",12,13,9,10
"8930",22,16,10,11
"8931",15,14,6,7
"8932",13,20,6,6
"8933",13,20,5,10
"8934",16,17,14,6
"8935",15,8,5,9
"8936",16,11,18,8
"8937",14,11,5,6
"8938",12,19,8,7
"8939",10,16,5,12
"8940",18,13,9,7
"8941",8,10,6,8
"8942",10,19,5,8
"8943",9,14,15,8
"8944",10,13,6,8
"8945",19,13,12,5
"8946",16,15,7,5
"8947",18,9,10,9
"8948",16,15,7,12
"8949",14,12,9,13
"8950",14,12,8,10
"8951",8,10,4,7
"8952",13,16,7,5
"8953",9,15,4,5
"8954",8,16,5,8
"8955",8,9,13,8
"8956",16,11,6,12
"8957",10,23,9,8
"8958",21,12,7,10
"8959",13,15,9,6
"8960",14,18,6,6
"8961",6,9,7,3
"8962",16,14,10,12
"8963",14,12,8,13
"8964",15,12,8,11
"8965",15,19,11,8
"8966",19,26,4,5
"8967",11,11,9,5
"8968",22,21,9,1
"8969",18,15,6,11
"8970",14,13,7,6
"8971",20,9,9,6
"8972",10,19,7,6
"8973",11,15,11,7
"8974",12,9,5,12
"8975",18,15,6,6
"8976",14,10,3,13
"8977",12,18,12,4
"8978",15,16,5,5
"8979",8,11,8,5
"8980",13,14,10,8
"8981",13,14,8,10
"8982",18,11,9,8
"8983",17,20,5,11
"8984",21,13,8,5
"8985",13,17,8,7
"8986",12,13,8,7
"8987",12,9,8,7
"8988",14,10,7,10
"8989",17,11,5,8
"8990",8,14,10,13
"8991",11,19,4,9
"8992",16,13,11,6
"8993",12,11,5,5
"8994",14,11,4,9
"8995",17,16,4,6
"8996",17,16,8,6
"8997",7,10,9,9
"8998",10,12,6,8
"8999",12,15,1,9
"9000",16,8,3,5
"9001",16,9,9,7
"9002",17,11,11,11
"9003",12,11,5,4
"9004",9,15,7,6
"9005",12,19,2,9
"9006",10,9,10,4
"9007",11,11,11,5
"9008",19,15,8,6
"9009",18,16,8,9
"9010",14,15,3,7
"9011",13,18,10,10
"9012",9,14,10,8
"9013",16,14,9,9
"9014",11,16,12,8
"9015",14,11,6,8
"9016",10,18,11,9
"9017",15,8,7,8
"9018",9,21,9,10
"9019",12,10,13,5
"9020",10,18,10,5
"9021",10,17,7,8
"9022",7,11,9,6
"9023",14,13,4,2
"9024",15,15,5,7
"9025",14,19,5,9
"9026",16,15,7,7
"9027",12,17,8,6
"9028",13,13,2,7
"9029",12,15,7,8
"9030",15,11,5,10
"9031",17,9,9,4
"9032",16,12,8,11
"9033",19,12,10,9
"9034",19,11,11,4
"9035",21,14,12,13
"9036",12,15,7,9
"9037",16,14,5,5
"9038",11,23,9,11
"9039",12,16,6,12
"9040",16,14,7,9
"9041",18,11,6,6
"9042",8,17,6,5
"9043",12,21,10,4
"9044",11,8,7,6
"9045",11,16,6,4
"9046",14,18,11,5
"9047",19,18,9,11
"9048",11,9,5,8
"9049",18,14,5,9
"9050",14,14,7,12
"9051",19,10,6,5
"9052",19,13,5,7
"9053",9,10,9,7
"9054",15,16,6,8
"9055",10,15,11,9
"9056",11,13,11,6
"9057",16,14,9,9
"9058",10,13,8,6
"9059",16,13,3,11
"9060",11,11,5,4
"9061",15,11,6,13
"9062",12,13,3,6
"9063",9,17,6,1
"9064",11,12,13,14
"9065",15,14,8,7
"9066",18,15,14,6
"9067",14,11,11,5
"9068",8,15,9,11
"9069",14,11,3,5
"9070",16,13,8,9
"9071",14,11,9,9
"9072",11,12,5,5
"9073",9,17,8,5
"9074",20,11,7,3
"9075",14,11,8,10
"9076",11,14,18,4
"9077",22,10,7,12
"9078",11,10,7,9
"9079",11,12,8,8
"9080",7,6,8,9
"9081",13,13,9,5
"9082",12,18,8,7
"9083",10,16,10,6
"9084",11,19,3,9
"9085",10,19,11,3
"9086",14,16,13,7
"9087",17,10,4,5
"9088",15,19,4,6
"9089",14,20,11,3
"9090",15,16,8,7
"9091",15,17,4,9
"9092",15,21,7,13
"9093",10,17,6,2
"9094",11,15,3,9
"9095",16,12,13,6
"9096",11,17,6,7
"9097",10,9,8,7
"9098",18,17,11,9
"9099",16,19,10,6
"9100",20,12,9,4
"9101",20,20,11,8
"9102",13,12,13,5
"9103",16,18,12,4
"9104",13,10,6,5
"9105",12,9,6,6
"9106",15,10,11,8
"9107",13,14,11,4
"9108",15,16,8,6
"9109",15,12,10,13
"9110",21,18,7,6
"9111",19,14,8,3
"9112",21,17,9,7
"9113",9,12,5,10
"9114",13,13,4,10
"9115",15,15,9,11
"9116",18,16,6,10
"9117",10,11,4,9
"9118",7,12,7,6
"9119",13,12,6,11
"9120",11,11,13,10
"9121",14,13,7,4
"9122",14,13,9,3
"9123",10,14,5,11
"9124",17,13,12,6
"9125",10,11,9,5
"9126",11,13,5,7
"9127",6,10,8,8
"9128",4,17,17,5
"9129",8,14,13,10
"9130",7,14,3,7
"9131",16,16,9,5
"9132",14,12,11,6
"9133",7,10,10,12
"9134",15,14,8,5
"9135",9,8,4,7
"9136",10,20,9,8
"9137",8,14,5,8
"9138",11,21,12,4
"9139",12,14,8,11
"9140",12,18,5,3
"9141",12,20,8,9
"9142",10,7,8,7
"9143",10,17,7,4
"9144",16,11,5,10
"9145",19,13,8,8
"9146",14,12,5,9
"9147",15,12,10,8
"9148",12,14,9,9
"9149",20,16,7,8
"9150",12,11,3,11
"9151",17,19,4,6
"9152",12,13,6,4
"9153",16,15,7,10
"9154",13,11,8,6
"9155",10,7,4,8
"9156",12,14,6,4
"9157",10,6,9,9
"9158",15,14,7,6
"9159",10,12,3,12
"9160",13,18,5,9
"9161",16,13,9,5
"9162",13,6,4,7
"9163",14,9,7,4
"9164",11,15,5,9
"9165",9,12,4,7
"9166",13,13,4,6
"9167",12,8,10,3
"9168",9,7,7,5
"9169",16,16,9,6
"9170",17,10,6,4
"9171",15,15,4,5
"9172",12,8,7,9
"9173",13,13,6,7
"9174",13,19,6,4
"9175",11,14,5,8
"9176",11,18,5,7
"9177",8,15,10,8
"9178",15,10,5,7
"9179",15,15,8,11
"9180",18,16,7,5
"9181",12,11,12,9
"9182",14,16,6,7
"9183",18,12,6,6
"9184",15,16,13,5
"9185",21,22,9,9
"9186",19,21,7,7
"9187",14,16,8,6
"9188",10,15,8,9
"9189",21,13,7,11
"9190",19,12,5,8
"9191",20,12,5,7
"9192",9,18,9,11
"9193",7,17,8,6
"9194",11,13,9,11
"9195",7,18,10,7
"9196",12,17,6,5
"9197",13,15,5,5
"9198",17,11,10,6
"9199",15,11,3,5
"9200",19,8,10,8
"9201",13,10,11,9
"9202",14,13,8,3
"9203",15,14,8,4
"9204",16,16,11,6
"9205",14,9,10,9
"9206",19,15,8,11
"9207",22,16,11,4
"9208",17,17,5,12
"9209",10,13,7,10
"9210",17,19,8,8
"9211",15,14,10,9
"9212",8,13,3,6
"9213",14,12,5,8
"9214",14,9,3,10
"9215",17,14,6,10
"9216",8,10,9,8
"9217",18,14,9,10
"9218",12,8,7,6
"9219",12,18,7,6
"9220",14,8,13,13
"9221",19,10,6,12
"9222",15,14,11,13
"9223",14,13,9,8
"9224",12,21,8,15
"9225",10,19,9,4
"9226",17,19,14,8
"9227",12,13,14,9
"9228",9,17,7,6
"9229",12,15,9,6
"9230",13,13,7,9
"9231",8,17,6,9
"9232",13,12,8,7
"9233",14,18,9,9
"9234",11,11,4,7
"9235",18,7,7,7
"9236",12,14,6,4
"9237",16,15,4,11
"9238",15,14,11,4
"9239",10,12,8,7
"9240",14,23,10,2
"9241",13,12,11,7
"9242",19,10,10,4
"9243",16,10,10,11
"9244",14,16,15,10
"9245",16,14,11,3
"9246",13,14,8,5
"9247",9,10,5,8
"9248",11,17,8,9
"9249",15,11,6,3
"9250",11,12,8,9
"9251",13,21,11,8
"9252",19,14,10,4
"9253",18,20,6,7
"9254",13,4,9,11
"9255",17,19,5,3
"9256",15,16,9,9
"9257",13,9,4,12
"9258",10,12,8,11
"9259",13,10,5,2
"9260",20,16,11,6
"9261",12,7,11,6
"9262",9,14,6,3
"9263",13,6,11,11
"9264",11,20,8,5
"9265",12,10,6,5
"9266",8,14,7,8
"9267",13,18,5,7
"9268",11,12,6,6
"9269",15,12,9,10
"9270",17,8,6,7
"9271",10,9,5,4
"9272",13,13,11,9
"9273",9,10,8,8
"9274",14,14,7,8
"9275",13,10,5,8
"9276",15,12,4,7
"9277",24,6,11,7
"9278",12,18,9,11
"9279",8,10,8,8
"9280",11,16,7,7
"9281",22,12,11,5
"9282",11,16,9,5
"9283",18,16,12,8
"9284",17,15,9,5
"9285",15,13,11,4
"9286",14,15,12,5
"9287",18,15,12,4
"9288",15,10,9,8
"9289",13,18,13,6
"9290",16,8,10,13
"9291",17,16,12,8
"9292",8,14,13,9
"9293",13,10,8,7
"9294",13,13,7,2
"9295",16,15,8,3
"9296",7,9,3,11
"9297",18,13,8,4
"9298",11,9,8,10
"9299",10,12,10,8
"9300",8,11,4,9
"9301",14,9,9,6
"9302",6,12,9,6
"9303",13,17,5,10
"9304",9,11,13,10
"9305",12,15,11,7
"9306",15,16,1,11
"9307",16,19,0,6
"9308",16,8,6,4
"9309",17,11,7,7
"9310",13,10,8,6
"9311",14,14,2,14
"9312",15,15,12,4
"9313",18,11,7,13
"9314",14,8,6,5
"9315",11,17,5,9
"9316",7,14,2,6
"9317",18,8,8,7
"9318",20,18,5,14
"9319",13,18,8,5
"9320",22,17,8,13
"9321",13,15,2,12
"9322",14,10,6,6
"9323",15,18,10,4
"9324",13,11,11,7
"9325",16,7,9,11
"9326",12,22,10,8
"9327",13,12,7,7
"9328",12,13,4,11
"9329",9,10,11,11
"9330",18,9,6,8
"9331",10,18,10,13
"9332",11,12,10,9
"9333",12,10,8,7
"9334",11,11,7,8
"9335",13,16,5,9
"9336",12,10,16,5
"9337",13,12,11,11
"9338",9,19,9,10
"9339",12,13,7,3
"9340",8,9,11,5
"9341",15,15,7,7
"9342",13,10,4,9
"9343",17,12,7,7
"9344",14,21,9,6
"9345",14,15,5,7
"9346",5,12,7,5
"9347",15,21,8,6
"9348",10,17,1,3
"9349",18,16,3,7
"9350",19,20,10,7
"9351",11,17,5,8
"9352",13,16,9,11
"9353",16,16,9,8
"9354",16,15,5,1
"9355",12,13,7,9
"9356",14,11,9,12
"9357",9,18,6,4
"9358",18,12,6,5
"9359",3,8,6,11
"9360",11,12,11,10
"9361",9,26,8,10
"9362",15,20,5,7
"9363",17,21,10,9
"9364",9,12,4,3
"9365",10,12,7,9
"9366",13,11,4,12
"9367",19,13,6,6
"9368",11,11,9,13
"9369",10,21,5,11
"9370",13,6,9,9
"9371",12,2,13,11
"9372",13,9,9,6
"9373",7,9,7,5
"9374",15,13,12,6
"9375",14,10,7,10
"9376",8,17,6,5
"9377",15,13,13,5
"9378",11,10,9,13
"9379",19,17,10,8
"9380",11,12,9,7
"9381",10,12,5,16
"9382",12,14,8,6
"9383",14,14,10,7
"9384",10,11,6,4
"9385",9,11,5,12
"9386",19,12,10,10
"9387",13,12,8,6
"9388",13,14,9,9
"9389",11,13,6,3
"9390",11,16,8,8
"9391",13,15,8,3
"9392",14,13,7,11
"9393",9,9,12,4
"9394",12,21,7,10
"9395",15,10,4,8
"9396",8,12,6,10
"9397",13,15,8,10
"9398",12,15,14,4
"9399",18,13,8,6
"9400",15,13,7,8
"9401",12,14,7,4
"9402",8,13,10,4
"9403",14,24,13,10
"9404",18,14,6,10
"9405",11,14,3,10
"9406",13,17,12,9
"9407",6,17,6,12
"9408",13,15,8,6
"9409",11,10,4,14
"9410",14,14,5,5
"9411",24,13,11,8
"9412",15,8,6,7
"9413",12,21,13,2
"9414",10,14,3,4
"9415",17,15,9,8
"9416",11,15,7,6
"9417",12,18,9,9
"9418",15,13,5,10
"9419",20,17,8,6
"9420",9,11,7,5
"9421",15,13,7,2
"9422",5,9,10,7
"9423",11,15,5,7
"9424",13,19,6,9
"9425",17,15,9,7
"9426",14,13,12,3
"9427",10,18,4,7
"9428",11,15,5,6
"9429",9,7,8,9
"9430",12,14,9,8
"9431",18,10,9,10
"9432",10,15,9,6
"9433",8,10,8,8
"9434",15,10,10,12
"9435",13,13,7,15
"9436",17,9,5,11
"9437",8,17,7,10
"9438",12,19,11,10
"9439",16,11,7,8
"9440",12,11,6,8
"9441",19,15,12,11
"9442",12,13,3,7
"9443",15,10,6,6
"9444",13,7,11,17
"9445",15,11,6,10
"9446",15,6,7,6
"9447",14,13,8,10
"9448",10,12,7,10
"9449",11,13,6,10
"9450",18,14,13,11
"9451",14,14,15,5
"9452",14,15,7,8
"9453",17,18,6,9
"9454",10,12,9,10
"9455",18,11,10,15
"9456",13,19,5,6
"9457",18,12,3,5
"9458",16,12,6,10
"9459",21,9,12,4
"9460",16,11,9,3
"9461",21,16,7,7
"9462",19,20,3,9
"9463",13,10,1,9
"9464",13,18,9,2
"9465",11,17,9,4
"9466",14,19,9,6
"9467",11,11,2,5
"9468",10,10,7,6
"9469",17,10,6,10
"9470",12,8,11,11
"9471",11,13,7,3
"9472",10,8,6,5
"9473",15,18,10,14
"9474",15,10,9,11
"9475",12,13,7,5
"9476",9,23,8,13
"9477",17,16,5,7
"9478",13,19,8,5
"9479",16,13,6,7
"9480",16,12,11,9
"9481",13,7,13,11
"9482",11,11,6,8
"9483",6,13,6,5
"9484",10,14,8,4
"9485",19,8,8,6
"9486",17,11,7,6
"9487",15,10,3,3
"9488",12,9,9,6
"9489",16,13,7,8
"9490",19,6,13,5
"9491",16,16,8,8
"9492",15,13,6,8
"9493",9,16,5,5
"9494",15,14,5,11
"9495",6,15,7,7
"9496",5,15,9,3
"9497",17,7,4,8
"9498",10,15,5,4
"9499",11,8,8,5
"9500",15,9,9,12
"9501",14,14,7,5
"9502",17,11,7,11
"9503",22,12,3,15
"9504",15,18,10,4
"9505",13,13,6,7
"9506",17,12,7,5
"9507",13,12,11,6
"9508",7,15,3,6
"9509",8,14,3,8
"9510",12,11,16,5
"9511",19,10,9,14
"9512",21,18,12,7
"9513",13,16,14,5
"9514",18,14,9,9
"9515",15,8,7,10
"9516",23,17,14,4
"9517",14,10,7,4
"9518",17,12,10,4
"9519",16,14,5,15
"9520",18,13,11,3
"9521",13,16,9,5
"9522",14,8,6,2
"9523",12,14,6,10
"9524",9,17,8,7
"9525",13,12,10,9
"9526",18,9,6,5
"9527",16,18,10,8
"9528",16,12,6,5
"9529",16,7,12,7
"9530",17,16,5,12
"9531",12,11,9,8
"9532",11,13,9,13
"9533",9,18,8,7
"9534",11,15,3,13
"9535",14,9,7,4
"9536",10,11,5,7
"9537",6,12,2,8
"9538",11,20,7,3
"9539",10,17,6,7
"9540",17,18,10,8
"9541",16,20,4,8
"9542",9,17,2,5
"9543",21,12,6,6
"9544",14,9,11,6
"9545",6,13,7,7
"9546",12,10,7,6
"9547",12,12,9,7
"9548",16,7,7,9
"9549",10,12,8,8
"9550",8,12,11,12
"9551",10,6,6,8
"9552",13,10,9,3
"9553",13,12,7,3
"9554",17,17,12,5
"9555",11,15,12,6
"9556",16,11,13,9
"9557",11,20,8,8
"9558",10,11,5,4
"9559",12,12,8,6
"9560",15,11,16,6
"9561",8,18,7,5
"9562",17,14,7,10
"9563",18,15,4,6
"9564",15,11,9,3
"9565",18,8,6,8
"9566",12,12,7,5
"9567",14,13,6,5
"9568",17,14,8,6
"9569",14,11,9,8
"9570",10,8,14,4
"9571",14,9,5,5
"9572",10,15,11,5
"9573",13,13,2,3
"9574",16,14,10,5
"9575",13,11,9,5
"9576",14,15,8,12
"9577",13,13,8,9
"9578",12,12,10,8
"9579",11,11,6,5
"9580",10,6,6,5
"9581",17,6,6,11
"9582",15,18,11,4
"9583",16,14,9,9
"9584",14,16,7,6
"9585",15,13,2,3
"9586",14,15,7,7
"9587",14,12,5,8
"9588",15,12,7,13
"9589",14,14,7,9
"9590",15,11,10,10
"9591",8,22,4,6
"9592",11,17,6,13
"9593",13,15,9,5
"9594",9,17,12,4
"9595",14,10,9,12
"9596",11,10,7,7
"9597",15,12,7,7
"9598",17,10,7,7
"9599",9,9,4,9
"9600",15,17,8,6
"9601",11,12,3,11
"9602",9,5,7,5
"9603",19,15,12,8
"9604",14,17,13,8
"9605",7,16,7,6
"9606",10,4,11,5
"9607",14,12,6,6
"9608",20,15,6,11
"9609",9,11,9,8
"9610",13,13,7,8
"9611",8,13,3,10
"9612",11,13,6,10
"9613",14,5,12,8
"9614",10,13,7,8
"9615",24,15,8,6
"9616",8,11,8,5
"9617",18,15,8,4
"9618",12,17,7,8
"9619",14,13,5,11
"9620",18,14,12,6
"9621",18,23,11,4
"9622",9,21,12,6
"9623",13,18,9,7
"9624",14,10,7,9
"9625",14,13,12,10
"9626",9,15,5,15
"9627",16,17,6,7
"9628",9,13,3,7
"9629",15,19,6,4
"9630",18,16,5,6
"9631",17,11,6,12
"9632",15,11,2,9
"9633",13,15,8,7
"9634",15,13,12,10
"9635",19,14,13,5
"9636",7,17,6,9
"9637",19,19,8,8
"9638",12,19,8,4
"9639",13,10,9,11
"9640",8,17,9,9
"9641",11,10,2,7
"9642",14,20,6,5
"9643",15,16,6,7
"9644",6,18,9,9
"9645",11,15,12,4
"9646",9,11,10,12
"9647",11,19,12,12
"9648",12,12,6,10
"9649",13,10,3,9
"9650",11,10,11,5
"9651",21,7,11,9
"9652",9,14,7,8
"9653",14,16,6,2
"9654",8,11,10,7
"9655",14,9,6,10
"9656",18,13,6,9
"9657",8,17,9,13
"9658",10,11,3,12
"9659",15,12,7,9
"9660",15,11,2,6
"9661",17,23,9,8
"9662",15,13,7,4
"9663",14,11,4,7
"9664",14,12,9,7
"9665",9,12,7,8
"9666",13,13,6,4
"9667",10,10,10,3
"9668",20,10,6,6
"9669",14,3,12,10
"9670",16,10,5,5
"9671",9,13,4,8
"9672",13,11,4,7
"9673",11,11,6,10
"9674",12,8,7,11
"9675",17,12,14,4
"9676",13,18,11,6
"9677",14,11,5,7
"9678",12,8,4,7
"9679",11,14,8,4
"9680",11,11,10,9
"9681",23,12,8,7
"9682",11,11,8,3
"9683",13,8,11,7
"9684",12,11,14,12
"9685",13,23,8,9
"9686",14,17,6,10
"9687",19,15,8,8
"9688",7,4,6,5
"9689",18,12,7,8
"9690",15,10,8,6
"9691",14,12,6,11
"9692",14,17,8,9
"9693",8,15,8,10
"9694",14,13,7,9
"9695",11,13,5,11
"9696",18,13,7,9
"9697",14,14,8,7
"9698",17,12,4,4
"9699",16,14,7,4
"9700",13,10,12,6
"9701",15,8,7,8
"9702",14,10,5,7
"9703",15,13,8,6
"9704",7,15,6,9
"9705",11,13,10,12
"9706",7,13,11,5
"9707",10,16,9,5
"9708",10,17,8,9
"9709",8,13,2,7
"9710",14,7,5,6
"9711",12,13,6,8
"9712",8,14,7,8
"9713",8,14,5,7
"9714",17,12,6,4
"9715",16,16,4,17
"9716",14,16,4,6
"9717",14,15,14,7
"9718",20,12,8,7
"9719",13,16,14,7
"9720",11,5,5,9
"9721",19,14,14,11
"9722",16,12,3,10
"9723",18,14,5,10
"9724",13,15,4,7
"9725",17,12,2,5
"9726",17,19,7,10
"9727",11,13,6,6
"9728",12,7,4,2
"9729",14,14,3,4
"9730",15,11,3,7
"9731",14,23,7,9
"9732",14,18,10,8
"9733",21,14,12,8
"9734",16,9,9,10
"9735",13,12,4,10
"9736",8,9,4,2
"9737",10,15,9,9
"9738",7,12,9,11
"9739",19,18,12,6
"9740",4,10,7,10
"9741",14,15,8,8
"9742",13,13,6,7
"9743",14,6,11,11
"9744",9,12,9,7
"9745",13,12,8,11
"9746",15,23,13,15
"9747",3,8,6,5
"9748",17,11,12,6
"9749",19,11,14,11
"9750",11,11,6,7
"9751",17,16,10,2
"9752",15,17,9,9
"9753",15,12,10,9
"9754",11,19,9,8
"9755",16,11,10,12
"9756",12,17,2,9
"9757",9,12,6,10
"9758",6,17,7,11
"9759",8,13,6,6
"9760",12,17,8,1
"9761",18,14,7,6
"9762",17,13,8,8
"9763",13,10,8,8
"9764",21,15,7,9
"9765",16,15,10,14
"9766",15,17,7,9
"9767",19,14,5,8
"9768",24,13,8,10
"9769",10,11,6,11
"9770",11,17,11,2
"9771",18,12,12,6
"9772",15,19,3,9
"9773",7,17,9,10
"9774",15,12,7,5
"9775",10,19,9,9
"9776",14,16,10,6
"9777",13,17,7,6
"9778",10,17,6,9
"9779",10,16,2,8
"9780",14,17,6,14
"9781",16,7,7,3
"9782",7,13,11,3
"9783",13,8,7,4
"9784",19,15,9,8
"9785",13,15,7,10
"9786",12,14,5,9
"9787",18,20,4,9
"9788",11,18,10,11
"9789",18,18,12,11
"9790",17,13,5,10
"9791",19,11,3,8
"9792",19,10,6,9
"9793",18,9,7,7
"9794",19,6,12,9
"9795",11,9,13,6
"9796",10,7,8,7
"9797",14,10,5,8
"9798",11,11,7,5
"9799",17,9,5,7
"9800",15,21,4,12
"9801",18,15,8,14
"9802",14,13,10,5
"9803",8,12,10,10
"9804",9,13,12,8
"9805",11,15,9,8
"9806",11,20,5,9
"9807",12,11,11,9
"9808",12,12,11,5
"9809",10,18,11,15
"9810",10,14,2,11
"9811",15,16,4,11
"9812",21,17,9,8
"9813",11,11,6,8
"9814",10,18,5,8
"9815",15,9,7,8
"9816",9,12,13,12
"9817",13,15,7,7
"9818",12,20,4,6
"9819",12,5,11,4
"9820",10,11,8,8
"9821",23,15,4,9
"9822",8,8,6,2
"9823",15,17,5,6
"9824",15,15,12,4
"9825",20,18,9,7
"9826",18,13,11,6
"9827",13,16,13,3
"9828",18,13,9,11
"9829",8,8,8,5
"9830",12,24,7,6
"9831",13,15,11,6
"9832",11,11,11,7
"9833",12,13,6,6
"9834",15,16,8,7
"9835",14,9,13,5
"9836",17,14,7,5
"9837",20,13,9,11
"9838",9,12,11,10
"9839",15,9,5,10
"9840",9,19,4,6
"9841",19,13,9,8
"9842",15,15,4,10
"9843",18,14,10,5
"9844",16,10,9,8
"9845",12,12,8,8
"9846",9,13,6,9
"9847",12,14,4,13
"9848",8,20,8,7
"9849",13,10,8,6
"9850",14,8,17,6
"9851",13,15,11,10
"9852",18,14,8,10
"9853",10,12,10,6
"9854",12,19,7,13
"9855",18,21,6,6
"9856",11,12,4,11
"9857",18,8,9,9
"9858",12,17,10,5
"9859",15,13,5,9
"9860",15,15,5,6
"9861",14,7,9,8
"9862",12,16,7,10
"9863",11,7,7,3
"9864",12,12,9,8
"9865",13,10,8,3
"9866",15,12,7,7
"9867",10,11,2,6
"9868",9,15,7,5
"9869",9,17,6,13
"9870",13,11,9,4
"9871",13,16,5,7
"9872",9,14,3,7
"9873",18,12,8,7
"9874",14,19,11,6
"9875",13,17,7,6
"9876",16,13,10,5
"9877",12,19,9,8
"9878",10,18,1,5
"9879",7,19,4,9
"9880",17,15,7,7
"9881",16,16,4,5
"9882",17,15,9,7
"9883",17,19,6,6
"9884",14,10,5,9
"9885",18,11,6,8
"9886",13,14,5,8
"9887",14,11,6,7
"9888",21,17,10,6
"9889",15,15,8,11
"9890",10,8,13,7
"9891",18,17,7,6
"9892",15,15,14,14
"9893",7,14,7,4
"9894",15,15,12,6
"9895",15,17,11,5
"9896",21,16,3,6
"9897",11,13,5,4
"9898",14,10,4,9
"9899",14,12,9,7
"9900",20,9,15,12
"9901",11,10,7,7
"9902",14,9,13,8
"9903",11,5,8,6
"9904",13,15,4,9
"9905",14,12,6,5
"9906",12,16,6,10
"9907",13,16,6,7
"9908",14,14,10,6
"9909",5,17,11,7
"9910",5,14,5,8
"9911",9,19,11,8
"9912",14,8,9,6
"9913",12,13,6,15
"9914",10,12,9,10
"9915",10,12,7,5
"9916",14,4,9,9
"9917",4,11,6,5
"9918",13,15,7,7
"9919",12,11,7,6
"9920",20,13,15,6
"9921",16,12,4,12
"9922",4,12,9,4
"9923",14,14,5,8
"9924",14,11,8,9
"9925",17,11,9,9
"9926",7,10,8,6
"9927",13,17,10,1
"9928",12,12,5,7
"9929",17,12,4,8
"9930",8,17,8,5
"9931",16,21,7,6
"9932",9,9,6,9
"9933",6,17,10,12
"9934",16,13,5,4
"9935",19,8,7,7
"9936",17,17,6,6
"9937",13,13,4,6
"9938",14,11,11,7
"9939",19,18,9,6
"9940",10,18,4,7
"9941",14,15,11,11
"9942",14,17,6,8
"9943",22,11,10,6
"9944",20,17,7,9
"9945",8,16,6,7
"9946",15,16,6,4
"9947",16,18,6,5
"9948",12,20,10,7
"9949",13,9,8,10
"9950",20,11,5,2
"9951",13,16,8,6
"9952",15,13,10,5
"9953",13,12,5,11
"9954",14,17,10,6
"9955",16,13,7,3
"9956",12,16,6,8
"9957",21,14,8,5
"9958",13,20,10,8
"9959",13,11,12,3
"9960",28,16,3,6
"9961",10,16,11,10
"9962",10,18,5,6
"9963",7,12,11,4
"9964",18,15,7,11
"9965",12,15,6,7
"9966",19,17,7,6
"9967",14,7,7,4
"9968",17,14,12,7
"9969",9,12,3,5
"9970",14,9,9,6
"9971",19,21,10,9
"9972",13,11,6,3
"9973",12,15,4,7
"9974",13,14,6,10
"9975",7,17,11,7
"9976",6,11,11,7
"9977",14,15,16,5
"9978",12,15,13,11
"9979",11,14,5,7
"9980",11,11,9,9
"9981",15,16,12,6
"9982",20,13,8,5
"9983",20,10,8,6
"9984",9,13,6,9
"9985",19,15,3,9
"9986",13,16,9,6
"9987",12,13,10,4
"9988",16,17,5,7
"9989",12,15,11,8
"9990",10,9,8,5
"9991",11,12,5,8
"9992",15,8,7,5
"9993",9,15,14,10
"9994",18,12,7,7
"9995",11,13,4,16
"9996",15,9,3,7
"9997",10,14,10,11
"9998",15,12,10,6
"9999",14,16,2,10
"10000",19,8,9,8
"10001",18,14,7,9
"10002",12,12,5,14
"10003",10,11,14,7
"10004",17,9,15,5
"10005",14,16,5,8
"10006",12,14,7,6
"10007",9,16,12,7
"10008",12,11,2,8
"10009",18,12,9,6
"10010",16,16,9,7
"10011",16,21,8,7
"10012",18,11,12,15
"10013",13,9,13,9
"10014",18,10,11,15
"10015",11,9,13,11
"10016",16,16,5,12
"10017",10,12,2,8
"10018",15,20,8,6
"10019",10,12,9,8
"10020",12,16,3,7
"10021",10,12,7,6
"10022",16,13,11,8
"10023",13,16,4,5
"10024",17,10,7,9
"10025",12,17,8,9
"10026",14,9,4,11
"10027",11,17,9,3
"10028",18,12,6,10
"10029",14,11,7,9
"10030",16,11,3,5
"10031",10,12,10,6
"10032",11,21,10,5
"10033",14,11,7,5
"10034",12,20,5,6
"10035",21,18,3,12
"10036",14,16,6,12
"10037",12,7,10,9
"10038",10,15,5,5
"10039",10,19,4,7
"10040",12,19,8,11
"10041",16,14,2,4
"10042",13,11,9,7
"10043",10,12,7,6
"10044",16,18,6,10
"10045",19,10,10,5
"10046",16,16,6,7
"10047",9,11,5,8
"10048",10,9,6,8
"10049",23,9,14,8
"10050",9,14,6,7
"10051",7,16,9,3
"10052",16,23,8,9
"10053",16,18,7,6
"10054",16,15,8,15
"10055",12,10,9,6
"10056",18,16,9,7
"10057",13,19,3,9
"10058",10,15,6,6
"10059",13,16,14,6
"10060",13,20,11,6
